1 1   0.000000000000000e+00
2 1   2.900000000000000e+02
3 1   2.904641314625090e+02
4 1   2.909460814224504e+02
5 1   2.910721922300274e+02
6 1   2.910259907074099e+02
7 1   2.907888445787505e+02
8 1   2.904487894182247e+02
9 1   2.901080664533373e+02
10 1   2.898208436810666e+02
11 1   2.897110398204099e+02
12 1   2.903536280415204e+02
13 1   2.910613909416168e+02
14 1   2.919525833133086e+02
15 1   2.923275850914965e+02
16 1   2.927759054884941e+02
17 1   2.933338709478232e+02
18 1   2.926466992765392e+02
19 1   2.927895643482380e+02
20 1   2.931544645317948e+02
21 1   2.935474807877578e+02
22 1   2.938644513286023e+02
23 1   2.941075934683220e+02
24 1   2.942726877736430e+02
25 1   2.943811347678821e+02
26 1   2.945429276195583e+02
27 1   2.947293632277907e+02
28 1   2.949097462406119e+02
29 1   2.950371262506908e+02
30 1   2.950744721056679e+02
31 1   2.949633108721507e+02
32 1   2.947407540008326e+02
33 1   2.944658171958798e+02
34 1   2.941899825589148e+02
35 1   2.939202875643821e+02
36 1   2.936891483907069e+02
37 1   2.935011059699089e+02
38 1   2.933245393945065e+02
39 1   2.931299283708397e+02
40 1   2.929240432002118e+02
41 1   2.922876445819061e+02
42 1   2.917101175920914e+02
43 1   2.912521323164551e+02
44 1   2.909033044884285e+02
45 1   2.906231257829533e+02
46 1   2.904871381606966e+02
47 1   2.904516062302983e+02
48 1   2.905000846637204e+02
49 1   2.902991744381833e+02
50 1   2.905904914678738e+02
51 1   2.907290971443092e+02
52 1   2.907245015777450e+02
53 1   2.906825718968740e+02
54 1   2.906328013118753e+02
55 1   2.906085655980964e+02
56 1   2.906486755220280e+02
57 1   2.907832101135385e+02
58 1   2.909709025142880e+02
59 1   2.911684670145241e+02
60 1   2.914182443542850e+02
61 1   2.916046075790913e+02
62 1   2.917852109280408e+02
63 1   2.919595340223227e+02
64 1   2.921271538834387e+02
65 1   2.923327109843189e+02
66 1   2.925824278035648e+02
67 1   2.929187637924607e+02
68 1   2.933526593876308e+02
69 1   2.937267095032695e+02
70 1   2.939053677413620e+02
71 1   2.941545112048307e+02
72 1   2.943533945381636e+02
73 1   2.945772748547669e+02
74 1   2.949882643563192e+02
75 1   2.954863601008128e+02
76 1   2.959400863010069e+02
77 1   2.962285434856877e+02
78 1   2.963440002659710e+02
79 1   2.962112430686416e+02
80 1   2.958979906526138e+02
81 1   2.955150145461251e+02
82 1   2.951270750133813e+02
83 1   2.947326704293536e+02
84 1   2.944040858278553e+02
85 1   2.941780710103174e+02
86 1   2.939604688024768e+02
87 1   2.936986837713196e+02
88 1   2.934986109052887e+02
89 1   2.933442885868175e+02
90 1   2.933171390615149e+02
91 1   2.931030344041219e+02
92 1   2.928098576110322e+02
93 1   2.926161698724803e+02
94 1   2.924742878407516e+02
95 1   2.923893576235033e+02
96 1   2.923222086020861e+02
97 1   2.922175975770099e+02
98 1   2.919082916739998e+02
99 1   2.916821565641437e+02
100 1   2.915093834316762e+02
101 1   2.912977045609031e+02
102 1   2.910590258179857e+02
103 1   2.909122115297139e+02
104 1   2.908284682920286e+02
105 1   2.908492396212627e+02
106 1   2.909127461118914e+02
107 1   2.911153623497266e+02
108 1   2.913979769082335e+02
109 1   2.915596143341767e+02
110 1   2.917117416761514e+02
111 1   2.918707563647975e+02
112 1   2.920308557931149e+02
113 1   2.921946262773455e+02
114 1   2.923464763695539e+02
115 1   2.927159322176479e+02
116 1   2.931098969459537e+02
117 1   2.937230783964313e+02
118 1   2.943767404715668e+02
119 1   2.939665443275675e+02
120 1   2.939602054820938e+02
121 1   2.943834707080820e+02
122 1   2.948088068478531e+02
123 1   2.953898679093209e+02
124 1   2.960604032765626e+02
125 1   2.962910483349087e+02
126 1   2.963941309069658e+02
127 1   2.962496367009284e+02
128 1   2.960397756200717e+02
129 1   2.954373929578975e+02
130 1   2.947131259459264e+02
131 1   2.944375098446524e+02
132 1   2.943024105785720e+02
133 1   2.940695517282156e+02
134 1   2.937893500923153e+02
135 1   2.935461446039636e+02
136 1   2.933041137210862e+02
137 1   2.929662443179874e+02
138 1   2.925957027096514e+02
139 1   2.915975974610723e+02
140 1   2.903407245831287e+02
141 1   2.899378103816566e+02
142 1   2.897344709941170e+02
143 1   2.896735863800819e+02
144 1   2.896837747167102e+02
145 1   2.892483397750208e+02
146 1   2.886734423392620e+02
147 1   2.883664065215557e+02
148 1   2.880719585400000e+02
149 1   2.878621280391636e+02
150 1   2.876500501140782e+02
151 1   2.874879637656386e+02
152 1   2.873374050850687e+02
153 1   2.873064696175534e+02
154 1   2.872915562637431e+02
155 1   2.873617564021358e+02
156 1   2.877737994034530e+02
157 1   2.883941893690819e+02
158 1   2.889872768964579e+02
159 1   2.894919973828900e+02
160 1   2.898887726128972e+02
161 1   2.901360045212939e+02
162 1   2.905814739929578e+02
163 1   2.910800018335979e+02
164 1   2.915593318772069e+02
165 1   2.913397715440312e+02
166 1   2.910393639781207e+02
167 1   2.912449550859230e+02
168 1   2.915080015779975e+02
169 1   2.906912998154559e+02
170 1   2.889239659102148e+02
171 1   2.898475899249033e+02
172 1   2.936747447757841e+02
173 1   2.948451263975424e+02
174 1   2.958564161240955e+02
175 1   2.959411217202183e+02
176 1   2.957155274513778e+02
177 1   2.953539655472503e+02
178 1   2.948123386216632e+02
179 1   2.926273897071944e+02
180 1   2.924103948330522e+02
181 1   2.915043105037282e+02
182 1   2.903419034713682e+02
183 1   2.897680799977036e+02
184 1   2.893651939255167e+02
185 1   2.889517111794152e+02
186 1   2.885397601623703e+02
187 1   2.883194208305586e+02
188 1   2.881714582717232e+02
189 1   2.880587630999026e+02
190 1   2.879530054865244e+02
191 1   2.879543567483541e+02
192 1   2.880162689508332e+02
193 1   2.880663976076435e+02
194 1   2.879429122348140e+02
195 1   2.878632445284140e+02
196 1   2.878018291112009e+02
197 1   2.877660313872229e+02
198 1   2.877229254848102e+02
199 1   2.875182486744341e+02
200 1   2.872602538316400e+02
201 1   2.869950323574220e+02
202 1   2.867291821709148e+02
203 1   2.866774322950625e+02
204 1   2.871044258857061e+02
205 1   2.877817956386960e+02
206 1   2.885896852153941e+02
207 1   2.894563685368054e+02
208 1   2.903056488857644e+02
209 1   2.910556234450231e+02
210 1   2.917951020792751e+02
211 1   2.925741460590997e+02
212 1   2.933641118648985e+02
213 1   2.941062560686713e+02
214 1   2.948375412372529e+02
215 1   2.952071155447082e+02
216 1   2.955222425583339e+02
217 1   2.956271939231098e+02
218 1   2.957159447909791e+02
219 1   2.961932321226186e+02
220 1   2.967493456218792e+02
221 1   2.970047856409187e+02
222 1   2.972084512499430e+02
223 1   2.969247438135087e+02
224 1   2.965444218223846e+02
225 1   2.960891084671331e+02
226 1   2.955964135629114e+02
227 1   2.951239385871808e+02
228 1   2.946373693567397e+02
229 1   2.938572376506312e+02
230 1   2.930056731057997e+02
231 1   2.924131935404473e+02
232 1   2.919597454061458e+02
233 1   2.915525066486387e+02
234 1   2.911618409201922e+02
235 1   2.907721829986144e+02
236 1   2.903616639999107e+02
237 1   2.900089804165564e+02
238 1   2.896770862979961e+02
239 1   2.893558112267029e+02
240 1   2.890300653097405e+02
241 1   2.884898596863895e+02
242 1   2.881261673465176e+02
243 1   2.878478341257668e+02
244 1   2.876103667413574e+02
245 1   2.874121353080216e+02
246 1   2.872331604853035e+02
247 1   2.871569662811198e+02
248 1   2.871436487392191e+02
249 1   2.871004586908127e+02
250 1   2.870477725885710e+02
251 1   2.873935685017172e+02
252 1   2.883846824350522e+02
253 1   2.895018556395800e+02
254 1   2.907541872260996e+02
255 1   2.913473916477511e+02
256 1   2.918778142347765e+02
257 1   2.932710167333377e+02
258 1   2.947608180951020e+02
259 1   2.954994130344360e+02
260 1   2.961020711269542e+02
261 1   2.965398615801191e+02
262 1   2.969493677949333e+02
263 1   2.972868962132757e+02
264 1   2.963668995763058e+02
265 1   2.959303619905084e+02
266 1   2.940387379756603e+02
267 1   2.934908001831163e+02
268 1   2.934819726488037e+02
269 1   2.935523487993644e+02
270 1   2.935843923077313e+02
271 1   2.934632096387277e+02
272 1   2.932399879796959e+02
273 1   2.929210988559158e+02
274 1   2.925820893951829e+02
275 1   2.922048122973740e+02
276 1   2.918038925341296e+02
277 1   2.914165601420977e+02
278 1   2.910291368018383e+02
279 1   2.906665662389771e+02
280 1   2.903842997438923e+02
281 1   2.901363485192656e+02
282 1   2.899015962440065e+02
283 1   2.896894639312288e+02
284 1   2.894884927230285e+02
285 1   2.892905086188227e+02
286 1   2.890957724940860e+02
287 1   2.889411945185332e+02
288 1   2.888062649659408e+02
289 1   2.887819648869499e+02
290 1   2.890637027293322e+02
291 1   2.891276725003875e+02
292 1   2.890552372934138e+02
293 1   2.889307574963759e+02
294 1   2.887882679601652e+02
295 1   2.887186776751081e+02
296 1   2.886604496673505e+02
297 1   2.886156264485472e+02
298 1   2.885736834029689e+02
299 1   2.886191221863332e+02
300 1   2.888256590322569e+02
301 1   2.888844492494744e+02
302 1   2.889704040766658e+02
303 1   2.892279206014941e+02
304 1   2.895809172738057e+02
305 1   2.900668653471818e+02
306 1   2.905971849897888e+02
307 1   2.905908658927893e+02
308 1   2.904052196085039e+02
309 1   2.903570706366316e+02
310 1   2.903490283180785e+02
311 1   2.903560152654244e+02
312 1   2.903671033365733e+02
313 1   2.901419914677065e+02
314 1   2.898734338506541e+02
315 1   2.897469353919369e+02
316 1   2.897064696937378e+02
317 1   2.897926168626117e+02
318 1   2.899591081303749e+02
319 1   2.898014053520519e+02
320 1   2.895951628769632e+02
321 1   2.893002353217561e+02
322 1   2.889690195079025e+02
323 1   2.888047984572839e+02
324 1   2.886967997240483e+02
325 1   2.885958748989418e+02
326 1   2.884954279147581e+02
327 1   2.883788412671005e+02
328 1   2.882511610150716e+02
329 1   2.882108926695757e+02
330 1   2.881591131186599e+02
331 1   2.881270635218161e+02
332 1   2.879961925898832e+02
333 1   2.879239974659407e+02
334 1   2.878940321394920e+02
335 1   2.878437662274674e+02
336 1   2.877816436045138e+02
337 1   2.877517146554434e+02
338 1   2.876044230152635e+02
