1 1   0.000000000000000e+00
2 1   0.000000000000000e+00
3 1  -6.247319779998531e+01
4 1  -6.617498658950882e+01
5 1  -7.040872231084677e+01
6 1  -7.311690592680719e+01
7 1  -7.490890394816739e+01
8 1  -7.538359164910776e+01
9 1  -7.213543545702760e+01
10 1  -6.546325314892317e+01
11 1  -4.723677443384776e+01
12 1   3.010547002873335e+01
13 1   6.013790974922205e+01
14 1   1.099132164967669e+02
15 1   1.307495433242324e+02
16 1   1.588034693751407e+02
17 1   1.926400111802258e+02
18 1   1.969306446771003e+01
19 1   2.389822205418307e+01
20 1   4.695279045922467e+01
21 1   6.291134164283108e+01
22 1   6.702987666575279e+01
23 1   6.686477503948919e+01
24 1   6.559952233017407e+01
25 1   6.310254919515785e+01
26 1   6.794347774371096e+01
27 1   7.415646003823309e+01
28 1   7.507940281884254e+01
29 1   6.847802126033429e+01
30 1   5.472128796045183e+01
31 1   3.341322995320309e+01
32 1   1.012953160636852e+01
33 1  -1.091427614699711e+01
34 1  -2.774964963758129e+01
35 1  -4.148921782771231e+01
36 1  -5.167934684743415e+01
37 1  -5.727023195883822e+01
38 1  -6.273754672257354e+01
39 1  -6.765286157097859e+01
40 1  -7.134941080452199e+01
41 1  -7.219979438261248e+01
42 1  -6.972435444795678e+01
43 1  -6.752670821330071e+01
44 1  -6.587821845397508e+01
45 1  -6.559509290259462e+01
46 1  -6.548119784054347e+01
47 1  -6.539174286403676e+01
48 1  -6.584699594220700e+01
49 1  -6.738947333100157e+01
50 1  -2.067588579634889e+01
51 1  -2.220645507300520e+01
52 1  -2.299273551911853e+01
53 1  -2.343998003153865e+01
54 1  -2.419700769949020e+01
55 1  -2.488008546365268e+01
56 1  -2.559987474852102e+01
57 1  -2.594023850661631e+01
58 1  -2.561489281446381e+01
59 1  -2.413320100190361e+01
60 1  -1.475144504623881e+01
61 1  -1.640704900451749e+01
62 1  -1.372418161088024e+01
63 1  -9.060315932332855e+00
64 1  -3.273848607755724e+00
65 1   6.256011926807219e+00
66 1   1.898369456772286e+01
67 1   3.976961865845476e+01
68 1   6.750082933306658e+01
69 1   8.501394405882536e+01
70 1   9.076274584970838e+01
71 1   1.028593904528228e+02
72 1   1.149349508264893e+02
73 1   1.241160825135098e+02
74 1   1.468751401243047e+02
75 1   1.708851263059607e+02
76 1   1.796020746774988e+02
77 1   1.728775976105785e+02
78 1   1.548131464678542e+02
79 1   1.205683016973434e+02
80 1   8.194993953235064e+01
81 1   5.098740684763641e+01
82 1   2.795339723178904e+01
83 1   7.731416656888200e+00
84 1  -4.707389856455165e+00
85 1  -7.169762590037578e+00
86 1  -1.292726427290154e+01
87 1  -2.141635554090516e+01
88 1  -2.722067817744903e+01
89 1  -2.697592850707787e+01
90 1  -2.495439800030573e+01
91 1  -2.708149826074913e+01
92 1  -2.825284922549605e+01
93 1  -2.839795353150845e+01
94 1  -2.909419070949809e+01
95 1  -2.936453152880017e+01
96 1  -2.994462472477807e+01
97 1  -2.986806049476479e+01
98 1  -4.694351441254827e+01
99 1  -4.513107178165586e+01
100 1  -4.376961221592126e+01
101 1  -4.297365099509693e+01
102 1  -4.197275992033116e+01
103 1  -4.296010204407969e+01
104 1  -4.443103080631528e+01
105 1  -4.365007231711439e+01
106 1  -4.341816213552551e+01
107 1  -4.033803000343795e+01
108 1  -3.307572714156714e+01
109 1  -3.410034653721169e+01
110 1  -3.127790706306212e+01
111 1  -2.692825718072663e+01
112 1  -2.250245543531480e+01
113 1  -1.410104742040483e+01
114 1  -5.819512391811884e+00
115 1   1.584196166631421e+01
116 1   3.610921374535980e+01
117 1   8.053657463677422e+01
118 1   1.234746371710315e+02
119 1   8.194327465476283e+01
120 1   4.660657099039253e+01
121 1   9.458380251338900e+01
122 1   1.402433287437293e+02
123 1   1.683669104637572e+02
124 1   1.958679284532479e+02
125 1   1.657796293760935e+02
126 1   1.382127186304355e+02
127 1   1.071839450856876e+02
128 1   7.750993555159846e+01
129 1   2.413905564459441e+01
130 1  -2.776145069420306e+01
131 1  -1.600223577223267e+01
132 1  -6.148266066458916e+00
133 1  -2.155783482021059e+01
134 1  -3.720031901810768e+01
135 1  -4.146722991663006e+01
136 1  -4.607547175639485e+01
137 1  -4.924568294350945e+01
138 1  -5.187734401508521e+01
139 1  -5.971060700865598e+01
140 1  -6.395477294450859e+01
141 1  -5.828525983157431e+01
142 1  -5.719547995185474e+01
143 1  -5.592003846280301e+01
144 1  -5.540347274103067e+01
145 1  -6.055416758109436e+01
146 1  -8.584049560111362e+01
147 1  -8.470226269160122e+01
148 1  -8.496418327722597e+01
149 1  -8.497683374981591e+01
150 1  -8.542785757596386e+01
151 1  -8.480603982328108e+01
152 1  -8.447244982256268e+01
153 1  -8.202787417063087e+01
154 1  -8.019907092174088e+01
155 1  -6.161608704433388e+01
156 1   7.916525015875948e+00
157 1   7.806469806602911e+01
158 1   1.455908721816426e+02
159 1   2.084086799907045e+02
160 1   2.722729378366482e+02
161 1   3.291973540039421e+02
162 1   3.876059552766199e+02
163 1   3.743099579777607e+02
164 1   3.626872566803486e+02
165 1   3.126776215572688e+02
166 1   2.679048759408417e+02
167 1   3.213191988474833e+02
168 1   3.722344685024180e+02
169 1   2.027980902385939e+02
170 1   3.978196489692021e+01
171 1   1.328455430423489e+02
172 1   3.162225677576141e+02
173 1   3.093579517628439e+02
174 1   2.759476029282433e+02
175 1   2.279714919796004e+02
176 1   1.785449989252870e+02
177 1   1.313887550186784e+02
178 1   8.312937976116274e+01
179 1  -1.503100933028389e+01
180 1   2.579500564858040e+01
181 1  -2.210962549841310e+01
182 1  -6.925386229154736e+01
183 1  -7.324405228193643e+01
184 1  -8.043801520685082e+01
185 1  -8.160816555796782e+01
186 1  -8.276792153113610e+01
187 1  -8.069698067497751e+01
188 1  -7.962856064504689e+01
189 1  -7.909534396833959e+01
190 1  -7.874606476362732e+01
191 1  -7.757855197178804e+01
192 1  -7.696502594727190e+01
193 1  -7.704804369145944e+01
194 1  -1.033092907764294e+02
195 1  -1.031802908867101e+02
196 1  -1.032809532743901e+02
197 1  -1.037071921223635e+02
198 1  -1.042620542161298e+02
199 1  -1.050820059300542e+02
200 1  -1.050757700065795e+02
201 1  -1.014375334507337e+02
202 1  -9.777002924713167e+01
203 1  -6.225524912131601e+01
204 1   2.145682440945899e+01
205 1   8.146266060182319e+01
206 1   1.401665378141271e+02
207 1   2.024684632170811e+02
208 1   2.635194503003754e+02
209 1   3.046705578864362e+02
210 1   3.476162497822635e+02
211 1   3.955604168814706e+02
212 1   4.438805742153725e+02
213 1   4.948021479702938e+02
214 1   5.465013766183595e+02
215 1   5.201634974467921e+02
216 1   4.967923400787004e+02
217 1   4.826887975068030e+02
218 1   4.703943207025595e+02
219 1   4.743316231727068e+02
220 1   4.767397088622017e+02
221 1   4.482965950987642e+02
222 1   4.221294650489280e+02
223 1   3.488318267176655e+02
224 1   2.782395919926063e+02
225 1   2.175212264789400e+02
226 1   1.569652776701562e+02
227 1   1.075390216425583e+02
228 1   5.748965465694414e+01
229 1  -3.140514144532574e+00
230 1  -6.580364943550717e+01
231 1  -8.433876698090751e+01
232 1  -1.028876149198261e+02
233 1  -1.033785848891997e+02
234 1  -1.041282629162489e+02
235 1  -1.038835672279374e+02
236 1  -1.036460797454850e+02
237 1  -1.023124433622453e+02
238 1  -1.012931994619763e+02
239 1  -1.013209664172037e+02
240 1  -1.014291976438266e+02
241 1  -1.030960713254348e+02
242 1  -6.974986266393853e+01
243 1  -6.804401867001178e+01
244 1  -6.682807014877540e+01
245 1  -6.597292395235201e+01
246 1  -6.533244132949528e+01
247 1  -6.423521872215781e+01
248 1  -6.367657815761447e+01
249 1  -5.993036181743565e+01
250 1  -5.604056621176437e+01
251 1  -1.888925475417147e+01
252 1   6.434908668876096e+01
253 1   1.132206605486760e+02
254 1   1.592901747996104e+02
255 1   1.565842278460569e+02
256 1   1.632001232113060e+02
257 1   2.786426762210087e+02
258 1   3.871784848704129e+02
259 1   4.159231290725763e+02
260 1   4.497415825351770e+02
261 1   4.693193474619329e+02
262 1   4.906156781491715e+02
263 1   4.754538630901796e+02
264 1   3.009724675383415e+02
265 1   2.768154665418585e+02
266 1   2.541977569129894e+02
267 1   2.568997939744306e+02
268 1   2.545818205026364e+02
269 1   2.417625173179060e+02
270 1   2.189934606503178e+02
271 1   1.889105117890561e+02
272 1   1.533131502959147e+02
273 1   1.141087948247070e+02
274 1   7.966999188156751e+01
275 1   4.829863981979423e+01
276 1   1.791960177966990e+01
277 1  -7.309793390475477e+00
278 1  -3.028227639656882e+01
279 1  -4.769471617470833e+01
280 1  -5.458811719914507e+01
281 1  -5.939720132375299e+01
282 1  -6.188787537589690e+01
283 1  -6.178621225342812e+01
284 1  -6.156623196211336e+01
285 1  -6.133607573410404e+01
286 1  -6.113176629600440e+01
