1 1   0.000000000000000e+00
2 1   0.000000000000000e+00
3 1  -1.102619165582519e+02
4 1  -8.224667661222830e+01
5 1  -7.181625581644595e+01
6 1  -6.113568557345502e+01
7 1  -5.360646971202549e+01
8 1  -4.534233207337984e+01
9 1  -3.698528430314220e+01
10 1  -2.883837047268831e+01
11 1  -2.089340555206114e+01
12 1  -6.426562597506525e+00
13 1   9.106561587952421e-01
14 1   1.447693290442082e+01
15 1   2.602364584463172e+01
16 1   3.624414590864818e+01
17 1   4.997135488687113e+01
18 1  -2.848924952108007e+01
19 1  -3.692562171937300e+01
20 1  -3.645537283880313e+01
21 1  -3.417313928445149e+01
22 1  -3.484447287089930e+01
23 1  -3.628519566225956e+01
24 1  -3.579801447762964e+01
25 1  -3.583032207376392e+01
26 1  -3.660802987263258e+01
27 1  -3.588472776780849e+01
28 1  -3.814024009171289e+01
29 1  -4.264846689688463e+01
30 1  -4.797050198825699e+01
31 1  -5.140309573478563e+01
32 1  -5.421252499288137e+01
33 1  -5.676494589753604e+01
34 1  -5.944593228297785e+01
35 1  -6.117409117456206e+01
36 1  -6.400590218737786e+01
37 1  -6.595039591597232e+01
38 1  -6.674602168479414e+01
39 1  -6.542868886157017e+01
40 1  -6.389823940157643e+01
41 1  -2.454526938156010e+01
42 1  -1.525610573938451e+01
43 1  -1.351162122814795e+01
44 1  -1.413837596844876e+01
45 1  -1.510488345494100e+01
46 1  -2.253156711320571e+01
47 1  -2.925808295465152e+01
48 1  -3.652668776329598e+01
49 1  -2.490135753095223e+01
50 1  -1.779078683450854e+01
51 1  -1.577418936285148e+01
52 1  -1.044521732492341e+01
53 1  -8.762375877817304e+00
54 1  -8.533844116448973e+00
55 1  -1.012239697537076e+01
56 1  -1.418210589499574e+01
57 1  -1.988503816234442e+01
58 1  -2.340660123279128e+01
59 1  -2.450040053058898e+01
60 1  -2.212179763054086e+01
61 1  -2.304316829694210e+01
62 1  -2.247864035390494e+01
63 1  -2.046350275558432e+01
64 1  -1.773283282875530e+01
65 1  -1.353287421119862e+01
66 1  -7.646982095413166e+00
67 1   1.335946846033689e+00
68 1   1.320783866126574e+01
69 1   2.079622854672374e+01
70 1   1.574918393128797e+01
71 1   1.690037073711145e+01
72 1   1.839348539925208e+01
73 1   1.919688457575804e+01
74 1   2.721588990039151e+01
75 1   3.983041520294770e+01
76 1   4.677931261221874e+01
77 1   4.291697643933602e+01
78 1   3.458314867101316e+01
79 1   2.554674447894716e+01
80 1   1.717556019555329e+01
81 1   1.198551796293892e+01
82 1   8.456775013653262e+00
83 1   5.052197851497652e+00
84 1  -4.304352569899924e-01
85 1  -3.977310805073043e+00
86 1  -6.589413336233580e+00
87 1  -8.687595618339914e+00
88 1  -1.662938931579503e+01
89 1  -1.721083920592906e+01
90 1  -2.478669665297717e+01
91 1  -1.267621050092869e+01
92 1  -4.438468600182799e+00
93 1  -8.577836541049779e+00
94 1  -1.161342264281709e+01
95 1  -1.578559201546642e+01
96 1  -1.807657943916987e+01
97 1  -1.522524730790045e+01
98 1  -1.459034793986103e+01
99 1  -1.423396671313152e+01
100 1  -1.313002153982204e+01
101 1  -8.031920293736931e+00
102 1  -3.506802390998513e+00
103 1  -7.920270343171210e+00
104 1  -1.197613557045931e+01
105 1  -1.713692139003955e+01
106 1  -2.015304948736175e+01
107 1  -2.553520776186976e+01
108 1  -2.610180627305474e+01
109 1  -2.639750284338549e+01
110 1  -2.633065083852730e+01
111 1  -2.525628436389768e+01
112 1  -2.368718767742436e+01
113 1  -1.933449138631352e+01
114 1  -1.457632852878464e+01
115 1  -7.854964206558352e+00
116 1   2.356558579238464e+00
117 1   1.792133688525919e+01
118 1   3.545941373467772e+01
119 1  -9.935846932371938e-01
120 1  -8.899690036964300e+00
121 1   1.127191019507438e+01
122 1   3.231075575431797e+01
123 1   3.380911802964058e+01
124 1   4.361879068542714e+01
125 1   3.719024546861380e+01
126 1   1.878480536012504e+01
127 1   1.364353199204834e+01
128 1   4.319892200798164e+00
129 1   4.266717850582658e+00
130 1  -4.909322050361784e+00
131 1  -1.131796096827301e+01
132 1  -6.769017404557253e+00
133 1  -1.253634824531004e+01
134 1  -1.977876140363058e+01
135 1  -2.174822911948402e+01
136 1  -2.343441663611118e+01
137 1  -2.027170703595408e+01
138 1  -1.648774301205336e+01
139 1   3.479542944619662e+01
140 1   7.009756178424099e+01
141 1   2.536941474695672e+01
142 1   1.145523797566805e+01
143 1  -4.933390395492563e-01
144 1  -8.912432667112247e+00
145 1   1.718825017121339e+01
146 1   3.191040582990609e+01
147 1   3.896955929589021e+01
148 1   4.628004239212440e+01
149 1   4.484326479045956e+01
150 1   4.270502233007095e+01
151 1   4.846129507702427e+01
152 1   5.572403700508423e+01
153 1   4.481324947824249e+01
154 1   3.644575674049808e+01
155 1   4.589728846876104e+01
156 1   8.146939639694611e+01
157 1   1.161957563812190e+02
158 1   1.548138258585725e+02
159 1   1.926775485598403e+02
160 1   2.211895049718188e+02
161 1   2.349127038182977e+02
162 1   2.725933039891299e+02
163 1   2.692404293259211e+02
164 1   2.601496041394809e+02
165 1   2.510309920520994e+02
166 1   2.269338225387075e+02
167 1   2.518480134296663e+02
168 1   2.884401726634507e+02
169 1   2.033832045271338e+02
170 1  -7.246361752325264e+00
171 1   9.586840080265992e+01
172 1  -5.328529450628131e+01
173 1  -4.041862418431322e+01
174 1   1.364748138417333e+01
175 1   1.549696371479931e+01
176 1   3.468529060357531e+00
177 1  -9.963290879098137e+00
178 1  -1.972865712493974e+01
179 1   2.968551050926348e+01
180 1  -2.291587512872287e+01
181 1  -5.552018068105426e+00
182 1   1.513720123767931e+01
183 1  -5.572315801240709e+00
184 1  -1.039593738928913e+01
185 1  -6.249084303945964e+00
186 1  -2.771250363888633e+00
187 1  -1.415835410756953e+01
188 1  -2.027885170620088e+01
189 1  -2.441411323906550e+01
190 1  -2.650170032927313e+01
191 1  -3.595959521899434e+01
192 1  -4.382992457117973e+01
193 1  -4.697528861367213e+01
194 1  -6.195735999387222e+01
195 1  -6.481815682578198e+01
196 1  -6.670461322104455e+01
197 1  -6.982516917477598e+01
198 1  -7.073165349414552e+01
199 1  -5.858061400292044e+01
200 1  -5.130707076859847e+01
201 1  -4.638642247538161e+01
202 1  -4.173075052321136e+01
203 1  -3.799215928099403e+01
204 1  -4.767651941157989e+00
205 1   1.177342134398117e+01
206 1   3.387715921159018e+01
207 1   5.883491829442820e+01
208 1   8.848963572955056e+01
209 1   1.120224403809485e+02
210 1   1.345702722761445e+02
211 1   1.527301115990092e+02
212 1   1.727343958784403e+02
213 1   2.026348616688148e+02
214 1   2.326830357917072e+02
215 1   2.211126731770198e+02
216 1   2.019711902249634e+02
217 1   2.010464778095897e+02
218 1   1.939485204727112e+02
219 1   1.744204228964834e+02
220 1   1.635942214544913e+02
221 1   1.502647136233348e+02
222 1   1.311057378351542e+02
223 1   1.009020297035506e+02
224 1   6.077825641262328e+01
225 1   3.106535244866069e+01
226 1   1.212660977666314e+00
227 1  -2.051307698852227e+01
228 1  -3.979607602245681e+01
229 1  -4.361280825650196e+01
230 1  -4.899175055637703e+01
231 1  -5.472927862012457e+01
232 1  -5.407559936676186e+01
233 1  -5.249911065662052e+01
234 1  -4.973962380173927e+01
235 1  -4.617228215536223e+01
236 1  -4.073759545077568e+01
237 1  -4.047537180989196e+01
238 1  -3.863355868602426e+01
239 1  -3.733149655369837e+01
240 1  -3.496320489233862e+01
241 1  -1.611171863322644e+01
242 1   9.492886677968118e+00
243 1   6.831504917941922e+00
244 1   5.697604442885821e+00
245 1   3.468821295461396e+00
246 1   2.165383892851863e+00
247 1  -5.644687703536984e+00
248 1  -1.249334738281671e+01
249 1  -1.135619079598322e+01
250 1  -1.060062182305669e+01
251 1  -1.722100281750689e+01
252 1  -2.867986765042468e+00
253 1   7.272667529213369e+00
254 1   1.509388542672538e+01
255 1   2.661391171939471e+01
256 1   2.638339026678669e+01
257 1   5.163323602346181e+01
258 1   1.007296285743494e+02
259 1   1.405594058098757e+02
260 1   1.654315695000395e+02
261 1   1.828226189457894e+02
262 1   1.967168641620565e+02
263 1   1.905500574745179e+02
264 1   1.244283657126030e+02
265 1   1.031278151955891e+02
266 1   2.038418653610396e+02
267 1   1.661463367031249e+02
268 1   1.393731953718464e+02
269 1   1.206047532498944e+02
270 1   1.005368804681526e+02
271 1   8.399960678816626e+01
272 1   6.447101360209606e+01
273 1   4.535332138559874e+01
274 1   2.829060813444433e+01
275 1   1.611981960525889e+01
276 1   5.672958364787807e+00
277 1  -2.457138293957942e+00
278 1  -8.143266273225816e+00
279 1  -1.195222402721241e+01
280 1  -1.342605619111767e+01
281 1  -1.489780617087630e+01
282 1  -1.485083126360818e+01
283 1  -1.509486748317888e+01
284 1  -1.470620995015357e+01
285 1  -1.380552675768120e+01
