1 1   0.000000000000000e+00
2 1   0.000000000000000e+00
3 1   1.000000000000000e+00
4 1   1.000000000000000e+00
5 1   1.000000000000000e+00
6 1   1.000000000000000e+00
7 1   1.000000000000000e+00
8 1   1.000000000000000e+00
9 1   1.000000000000000e+00
10 1   1.000000000000000e+00
11 1   1.000000000000000e+00
12 1   1.000000000000000e+00
13 1   1.000000000000000e+00
14 1   9.999976015098466e-01
15 1   9.999614224836365e-01
16 1   9.998110407172118e-01
17 1   9.994478897653211e-01
18 1   9.989089873840230e-01
19 1   9.985013315554893e-01
20 1   9.980174226253106e-01
21 1   9.973863259068547e-01
22 1   9.966129900713533e-01
23 1   9.957389284754041e-01
24 1   9.947880236002767e-01
25 1   9.937834910913834e-01
26 1   9.927310184120864e-01
27 1   9.916076901478679e-01
28 1   9.904212360822913e-01
29 1   9.892007246991430e-01
30 1   9.879982052874157e-01
31 1   9.868811370882269e-01
32 1   9.859222326369973e-01
33 1   9.851532869260833e-01
34 1   9.845663893871485e-01
35 1   9.841406426050616e-01
36 1   9.838467581831086e-01
37 1   9.836344283365338e-01
38 1   9.834916665187836e-01
39 1   9.834049287468103e-01
40 1   9.833574946202469e-01
41 1   9.833358811418391e-01
42 1   9.833278084253122e-01
43 1   9.834564085808264e-01
44 1   9.839820902087739e-01
45 1   9.848593990487451e-01
46 1   9.867164752323804e-01
47 1   9.894934650533411e-01
48 1   9.932691607235613e-01
49 1   9.956206627249287e-01
50 1   9.978568982311846e-01
51 1   9.996601023225349e-01
52 1   1.000000000000000e+00
53 1   1.000000000000000e+00
54 1   1.000000000000000e+00
55 1   1.000000000000000e+00
56 1   1.000000000000000e+00
57 1   1.000000000000000e+00
58 1   1.000000000000000e+00
59 1   1.000000000000000e+00
60 1   1.000000000000000e+00
61 1   1.000000000000000e+00
62 1   1.000000000000000e+00
63 1   9.897059560576466e-01
64 1   9.929171018424989e-01
65 1   9.960231461494959e-01
66 1   9.989537492473873e-01
67 1   1.000000000000000e+00
68 1   1.000000000000000e+00
69 1   1.000000000000000e+00
70 1   9.999982551394196e-01
71 1   9.999958522153822e-01
72 1   9.999917391330478e-01
73 1   9.999858240457408e-01
74 1   9.999780210953715e-01
75 1   9.999669520807584e-01
76 1   9.999516627337126e-01
77 1   9.999327092475008e-01
78 1   9.999115046893567e-01
79 1   9.998899457663647e-01
80 1   9.998705824382655e-01
81 1   9.998550584405582e-01
82 1   9.998437760544089e-01
83 1   9.998364738778304e-01
84 1   9.998324731461248e-01
85 1   9.998304355273835e-01
86 1   9.998291204420948e-01
87 1   9.998270023370710e-01
88 1   9.998209971210900e-01
89 1   9.998166175183283e-01
90 1   9.998113471610535e-01
91 1   9.998042314934836e-01
92 1   9.997968173316226e-01
93 1   9.997915385299766e-01
94 1   9.997876650994805e-01
95 1   9.997843099498758e-01
96 1   9.997810480513400e-01
97 1   9.997781211460885e-01
98 1   9.997758234471549e-01
99 1   9.998424689500749e-01
100 1   1.000000000000000e+00
101 1   1.000000000000000e+00
102 1   1.000000000000000e+00
103 1   1.000000000000000e+00
104 1   1.000000000000000e+00
105 1   1.000000000000000e+00
106 1   1.000000000000000e+00
107 1   1.000000000000000e+00
108 1   1.000000000000000e+00
109 1   1.000000000000000e+00
110 1   9.900530687430121e-01
111 1   9.937350575093098e-01
112 1   9.973612756277981e-01
113 1   1.000000000000000e+00
114 1   1.000000000000000e+00
115 1   1.000000000000000e+00
116 1   9.938241110739667e-01
117 1   9.954989729468562e-01
118 1   9.955702026331421e-01
119 1   9.955453033774069e-01
120 1   9.955241989431729e-01
121 1   9.955028906735113e-01
122 1   9.954741866502014e-01
123 1   9.954348208231960e-01
124 1   9.948934843436763e-01
125 1   9.939063005362939e-01
126 1   9.928635925629200e-01
127 1   9.918503820916038e-01
128 1   9.909793570316541e-01
129 1   9.903602961924447e-01
130 1   9.901155597615847e-01
131 1   9.899819135017758e-01
132 1   9.899007121162869e-01
133 1   9.898274337338573e-01
134 1   9.899246198154676e-01
135 1   9.903977005641370e-01
136 1   9.908795703665796e-01
137 1   9.907874244263085e-01
138 1   9.906817242921530e-01
139 1   9.905312768004595e-01
140 1   9.904094237987289e-01
141 1   9.903269808906221e-01
142 1   9.902563376948514e-01
143 1   9.903915366849260e-01
144 1   9.908443912265263e-01
145 1   9.909268333767545e-01
146 1   9.968450348304601e-01
147 1   1.000000000000000e+00
148 1   9.925020679906612e-01
149 1   1.000000000000000e+00
150 1   9.953241890811663e-01
151 1   1.000000000000000e+00
152 1   1.000000000000000e+00
153 1   1.000000000000000e+00
154 1   1.000000000000000e+00
155 1   1.000000000000000e+00
156 1   1.000000000000000e+00
157 1   1.000000000000000e+00
158 1   1.000000000000000e+00
159 1   1.000000000000000e+00
160 1   9.999995827628456e-01
161 1   9.999608379683660e-01
162 1   9.997025424941979e-01
163 1   9.989940455837519e-01
164 1   9.979453073271348e-01
165 1   9.966144248450206e-01
166 1   9.954227844387457e-01
167 1   9.943612344504486e-01
168 1   9.931357150625404e-01
169 1   1.000000000000000e+00
170 1   1.000000000000000e+00
171 1   1.000000000000000e+00
172 1   9.999978302864047e-01
173 1   9.981201778140946e-01
174 1   9.957566750716887e-01
175 1   9.929912530759029e-01
176 1   9.903165423810469e-01
177 1   9.878867149955100e-01
178 1   9.857079721193523e-01
179 1   9.833959086066720e-01
180 1   9.817274278449792e-01
181 1   9.802082304889708e-01
182 1   9.794265277820307e-01
183 1   9.789767673825618e-01
184 1   9.787958263383688e-01
185 1   9.786737355292191e-01
186 1   9.786056960371066e-01
187 1   9.785382228959340e-01
188 1   9.784692686266386e-01
189 1   9.784059999995328e-01
190 1   9.783477846322691e-01
191 1   9.782912175233605e-01
192 1   9.782349889961748e-01
193 1   9.781783046363222e-01
194 1   9.781213788106832e-01
195 1   9.780639113244755e-01
196 1   9.780053708130079e-01
197 1   9.779460917254819e-01
198 1   9.778858122737859e-01
199 1   9.778257193729857e-01
200 1   9.777676842278545e-01
201 1   9.776439376448115e-01
202 1   9.774656975682460e-01
203 1   9.768919290510234e-01
204 1   9.761071313589190e-01
205 1   9.750473930967530e-01
206 1   9.737246279862395e-01
207 1   9.720039479573501e-01
208 1   9.698661846338088e-01
209 1   9.674338906656338e-01
210 1   9.647454950734503e-01
211 1   9.616624145089928e-01
212 1   9.581719456072730e-01
213 1   9.543237196388994e-01
214 1   9.501453291367785e-01
215 1   9.457909088775620e-01
216 1   9.414414297771814e-01
217 1   9.369905362169393e-01
218 1   9.325468323123558e-01
219 1   9.282453657465304e-01
220 1   9.239205764997556e-01
221 1   9.195223616113644e-01
222 1   9.151940837712174e-01
223 1   9.109091700071933e-01
224 1   9.069076712168319e-01
225 1   9.032256932544356e-01
226 1   8.999187574367425e-01
227 1   8.970328811525359e-01
228 1   8.946001612849134e-01
229 1   8.926838364572198e-01
230 1   8.915821351341480e-01
231 1   8.909280070017036e-01
232 1   8.907768305489682e-01
233 1   8.906606840597058e-01
234 1   8.905771066625453e-01
235 1   8.904996641733259e-01
236 1   8.904281544027582e-01
237 1   8.903601721944830e-01
238 1   8.902951674454738e-01
239 1   8.902329223647768e-01
240 1   8.901733372661725e-01
241 1   8.901218601148496e-01
242 1   8.900797648141089e-01
243 1   8.900441237406153e-01
244 1   8.900142053289901e-01
245 1   8.899845492583873e-01
246 1   8.899552618201149e-01
247 1   8.899294132897302e-01
248 1   8.899058975774867e-01
249 1   8.898383548150478e-01
250 1   8.897289387747304e-01
251 1   8.894259001005704e-01
252 1   8.889946613467301e-01
253 1   8.884057509444029e-01
254 1   8.876897448361306e-01
255 1   8.865600835367276e-01
256 1   8.853093273290479e-01
257 1   8.837790397902855e-01
258 1   8.816244332893594e-01
259 1   8.788379374372207e-01
260 1   8.757369145265739e-01
261 1   8.723637489178262e-01
262 1   8.687929602981204e-01
263 1   8.652970383454298e-01
264 1   8.618620116993685e-01
265 1   8.588197960061941e-01
266 1   8.555552581399587e-01
267 1   8.529787628374963e-01
268 1   8.506634410809149e-01
269 1   8.484278844542659e-01
270 1   8.462644790798698e-01
271 1   8.441670581417705e-01
272 1   8.422022080979336e-01
273 1   8.404199115943369e-01
274 1   8.388580317757200e-01
275 1   8.375213716723906e-01
276 1   8.364405889687756e-01
277 1   8.356187547306138e-01
278 1   8.350488955596370e-01
279 1   8.347039265401039e-01
280 1   8.345264966179287e-01
281 1   8.344324822517784e-01
282 1   8.343829471674207e-01
283 1   8.343389305415019e-01
284 1   8.342985208435021e-01
285 1   8.342601114374345e-01
286 1   8.342236229893524e-01
287 1   8.341892333487037e-01
288 1   8.341564554262209e-01
289 1   8.341462453487460e-01
290 1   8.341357697667695e-01
291 1   8.341233468157317e-01
292 1   8.341112432609945e-01
293 1   8.340975299489047e-01
294 1   8.340827416874369e-01
295 1   8.340707609564925e-01
296 1   8.340610393581851e-01
